"time","m.friendly_name_str","m.value","state.state"
"2023-07-17T05:25:05.684+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:25:06.278+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:25:09.263+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:25:10.720+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:25:11.288+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:25:14.216+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:25:15.732+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:25:16.306+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:25:20.768+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:25:24.212+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:25:25.689+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:25:26.274+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:25:30.868+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:25:31.279+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:25:34.242+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:25:35.694+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:25:36.317+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:25:39.261+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:25:45.728+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:25:50.824+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:25:51.328+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:25:54.217+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:25:59.228+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:26:05.723+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:26:06.294+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:26:09.256+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:26:10.725+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:26:11.297+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:26:14.211+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:26:15.729+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:26:19.212+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:26:20.753+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:26:21.326+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:26:29.239+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:26:30.708+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:26:31.364+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:26:34.293+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:26:39.212+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:26:40.718+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:26:46.314+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:26:49.211+01:00","MQTT iPhoneJD Office Raw","8.77",
"2023-07-17T05:26:50.764+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:26:51.275+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:26:54.222+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:26:59.235+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:27:05.705+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:27:06.797+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:27:09.213+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:27:11.303+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:27:16.322+01:00","MQTT iPhoneJD BedroomJK Raw","0.43",
"2023-07-17T05:27:19.213+01:00","MQTT iPhoneJD Office Raw","8.77",
"2023-07-17T05:27:20.789+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:27:21.276+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:27:24.232+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:27:25.779+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:27:26.275+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:27:29.247+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:27:30.703+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:27:31.278+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:27:34.261+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:27:35.707+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:27:36.298+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:27:39.220+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:27:40.730+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:27:44.212+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:27:45.770+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:27:50.783+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:27:51.276+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:27:54.227+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:27:55.700+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:27:56.281+01:00","MQTT iPhoneJD BedroomJK Raw","0.52",
"2023-07-17T05:27:59.247+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:28:01.279+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:28:04.260+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:28:05.712+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:28:06.288+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:28:09.278+01:00","MQTT iPhoneJD Office Raw","8.77",
"2023-07-17T05:28:10.728+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:28:11.313+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:28:15.746+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T05:28:16.331+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:28:19.219+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:28:20.776+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:28:21.342+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:28:24.233+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:28:26.282+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:28:29.251+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:28:30.725+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:28:31.285+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:28:34.281+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:28:36.295+01:00","MQTT iPhoneJD BedroomJK Raw","0.72",
"2023-07-17T05:28:39.221+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:28:40.737+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T05:28:44.213+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:28:45.762+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:28:46.330+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:28:49.220+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:28:50.756+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T05:28:54.233+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:28:56.399+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:28:59.254+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:29:01.282+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:29:05.726+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:29:06.298+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:29:09.214+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:29:10.746+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:29:11.318+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:29:14.297+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:29:15.756+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T05:29:16.321+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:29:19.223+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:29:20.701+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:29:25.882+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:29:26.494+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:29:29.253+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:29:31.284+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:29:34.215+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:29:35.723+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T05:29:40.743+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:29:41.319+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:29:44.220+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:29:45.757+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:29:46.277+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:29:49.229+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:29:51.275+01:00","MQTT iPhoneJD BedroomJK Raw","0.52",
"2023-07-17T05:29:55.721+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:29:56.289+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:29:59.257+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:30:01.289+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:30:04.219+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:30:05.724+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:30:06.303+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:30:09.293+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:30:10.752+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:30:11.364+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:30:14.215+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:30:15.771+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:30:16.278+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:30:19.231+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:30:20.794+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:30:25.794+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:30:27.302+01:00","MQTT iPhoneJD BedroomJK Raw","0.52",
"2023-07-17T05:30:29.260+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:30:34.217+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:30:36.230+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:30:36.306+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:30:39.212+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:30:40.745+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:30:44.216+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:30:45.775+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:30:46.280+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:30:49.235+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:30:50.789+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:30:51.594+01:00","MQTT iPhoneJD BedroomJK Raw","0.63",
"2023-07-17T05:30:54.254+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:30:55.705+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:30:56.281+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:30:59.260+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:31:00.822+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:31:01.314+01:00","MQTT iPhoneJD BedroomJK Raw","0.52",
"2023-07-17T05:31:04.315+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:31:10.759+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:31:11.324+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:31:14.220+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:31:15.779+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:31:16.276+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:31:19.238+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:31:21.282+01:00","MQTT iPhoneJD BedroomJK Raw","0.52",
"2023-07-17T05:31:24.270+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:31:29.213+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:31:30.723+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:31:31.296+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:31:32.758+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:31:33.793+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:31:34.087+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:31:34.212+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:31:35.744+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:31:38.807+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:31:39.113+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:31:42.700+01:00","MQTT iPhoneJD BedroomJK Raw","0.52",
"2023-07-17T05:31:44.054+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:31:47.689+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:31:48.827+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:31:49.055+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:31:52.738+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:31:53.785+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:31:54.058+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:31:59.071+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:32:02.766+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:32:03.803+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:32:04.090+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:32:07.680+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:32:08.808+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:32:09.102+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:32:13.820+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:32:17.688+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:32:18.837+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:32:19.054+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:32:22.710+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:32:23.790+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:32:27.719+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:32:28.782+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:32:33.786+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:32:34.093+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:32:39.006+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:32:42.683+01:00","MQTT iPhoneJD BedroomJK Raw","0.52",
"2023-07-17T05:32:43.836+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:32:44.063+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:32:47.694+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:32:48.827+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:32:53.852+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:32:57.720+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:32:59.075+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:33:02.764+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:33:03.807+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:33:07.699+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:33:08.820+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:33:09.055+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:33:13.825+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:33:14.056+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:33:17.734+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:33:18.785+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:33:19.055+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:33:22.741+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:33:23.861+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:33:24.074+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:33:27.736+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:33:29.088+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:33:32.771+01:00","MQTT iPhoneJD BedroomJK Raw","0.82",
"2023-07-17T05:33:34.101+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:33:37.687+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:33:38.816+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:33:39.058+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:33:42.768+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:33:43.824+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:33:44.057+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:33:48.779+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:33:49.664+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:33:53.781+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:33:54.073+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:33:57.735+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:33:58.791+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:33:59.087+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:34:02.684+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:34:03.802+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:34:04.119+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:34:09.116+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:34:13.823+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:34:14.056+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:34:17.707+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:34:18.783+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:34:19.056+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:34:22.727+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:34:24.073+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:34:27.741+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:34:29.193+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:34:32.766+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:34:34.103+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:34:37.693+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:34:39.062+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:34:42.686+01:00","MQTT iPhoneJD BedroomJK Raw","0.72",
"2023-07-17T05:34:44.059+01:00","MQTT iPhoneJD Office Raw","8.21",
"2023-07-17T05:34:47.716+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:34:48.787+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:34:49.067+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:34:52.734+01:00","MQTT iPhoneJD BedroomJK Raw","0.72",
"2023-07-17T05:34:53.790+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:34:57.762+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:34:58.826+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:34:59.094+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:35:02.685+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:35:04.112+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:35:07.684+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:35:08.822+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:35:12.689+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:35:13.840+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T05:35:14.063+01:00","MQTT iPhoneJD Office Raw","9.36",
"2023-07-17T05:35:17.742+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:35:18.794+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:35:19.065+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:35:27.755+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:35:28.803+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:35:32.688+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:35:33.808+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:35:37.688+01:00","MQTT iPhoneJD BedroomJK Raw","0.67",
"2023-07-17T05:35:38.865+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:35:39.128+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:35:42.705+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:35:44.061+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:35:49.066+01:00","MQTT iPhoneJD Office Raw","6.31",
"2023-07-17T05:35:52.738+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:35:53.784+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:35:57.731+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:35:59.101+01:00","MQTT iPhoneJD Office Raw","7.69",
"2023-07-17T05:36:02.748+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:36:03.815+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T05:36:07.683+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:36:08.825+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:36:12.785+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:36:13.785+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:36:17.755+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:36:18.783+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T05:36:19.067+01:00","MQTT iPhoneJD Office Raw","7.2",
"2023-07-17T05:36:22.821+01:00","MQTT iPhoneJD BedroomJK Raw","0.48",
"2023-07-17T05:36:23.784+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:36:27.736+01:00","MQTT iPhoneJD BedroomJK Raw","0.45",
"2023-07-17T05:36:28.798+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T05:36:29.115+01:00","MQTT iPhoneJD Office Raw","5.91",
"2023-07-17T05:36:33.817+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T05:36:34.061+01:00","MQTT iPhoneJD Office Raw","6.74",
"2023-07-17T05:36:37.689+01:00","MQTT iPhoneJD BedroomJK Raw","0.77",
"2023-07-17T05:36:38.835+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T05:36:42.715+01:00","MQTT iPhoneJD BedroomJK Raw","0.52",
